,address,price
6585,"334 e madison st, ann arbor, mi 48104",
6586,"334 e madison st, ann arbor, mi 48104",
6587,"502 e ann st, ann arbor, mi 48104",
6588,"3130 woodmanor ct, ann arbor, mi 48108",
6589,"2863 marshall st, ann arbor, mi 48108",
6590,"3211 mc comb st, ann arbor, mi 48108",
6591,"3166 platt rd, ann arbor, mi 48108",
6592,"1002 packard st, ann arbor, mi 48104",
6593,"707 s division st, ann arbor, mi 48104",
6594,"936 mary st, ann arbor, mi 48104",
6595,"707 s division st, ann arbor, mi 48104",
6596,"609 e ann st, ann arbor, mi 48104",
6597,"538 walnut st, ann arbor, mi 48104",
6598,"537 s 4th ave apt 3, ann arbor, mi 48104",
6599,"536 walnut st, ann arbor, mi 48104",
6600,"532 walnut st, ann arbor, mi 48104",
6601,"518 lawrence st, ann arbor, mi 48104",
6602,"508 benjamin st, ann arbor, mi 48104",
6603,"1701 hatcher cres, ann arbor, mi 48103",
6604,"841 w washington st, ann arbor, mi 48103",
6605,"1212 willard st, ann arbor, mi 48104",
6606,"1212 willard st, ann arbor, mi 48104",
6607,"1212 willard st, ann arbor, mi 48104",
6608,"1212 willard st, ann arbor, mi 48104",
6609,"1212 willard st, ann arbor, mi 48104",
6610,"1212 willard st, ann arbor, mi 48104",
6611,"547 6th st, ann arbor, mi 48103",
6612,"814 e university ave, ann arbor, mi 48104",
6613,"813 s main st, ann arbor, mi 48104",
6614,"813 s main st, ann arbor, mi 48104",
6615,"813 s main st, ann arbor, mi 48104",
6616,"813 s main st, ann arbor, mi 48104",
6617,"813 s main st, ann arbor, mi 48104",
6618,"813 s main st, ann arbor, mi 48104",
6619,"813 s main st, ann arbor, mi 48104",
6620,"813 s main st, ann arbor, mi 48104",
6621,"813 s main st, ann arbor, mi 48104",
6622,"813 s main st, ann arbor, mi 48104",
6623,"813 s main st, ann arbor, mi 48104",
6624,"813 s main st, ann arbor, mi 48104",
6625,"813 s main st, ann arbor, mi 48104",
6626,"813 s main st, ann arbor, mi 48104",
6627,"813 s main st, ann arbor, mi 48104",
6628,"813 s main st, ann arbor, mi 48104",
6629,"813 s main st, ann arbor, mi 48104",
6630,"813 s main st, ann arbor, mi 48104",
6631,"813 s main st, ann arbor, mi 48104",
6632,"813 s main st, ann arbor, mi 48104",
6633,"813 s main st, ann arbor, mi 48104",
6634,"1562 jones dr, ann arbor, mi 48105",
6635,"1562 jones dr, ann arbor, mi 48105",
6636,"1204 e university ave, ann arbor, mi 48104",
6637,"1202 e university ave, ann arbor, mi 48104",
6638,"1026 oakland ave, ann arbor, mi 48104",
6639,"1026 oakland ave, ann arbor, mi 48104",
6640,"1011 s state st, ann arbor, mi 48104",
6641,"915 e huron st, ann arbor, mi 48104",
6642,"909 e huron st, ann arbor, mi 48104",
6643,"909 e huron st, ann arbor, mi 48104",
6644,"909 e huron st, ann arbor, mi 48104",
6645,"909 e huron st, ann arbor, mi 48104",
6646,"857 tappan ave, ann arbor, mi 48104",
6647,"848 e university ave, ann arbor, mi 48104",
6648,"826 tappan ave, ann arbor, mi 48104",
6649,"826 tappan ave, ann arbor, mi 48104",
6650,"826 tappan ave, ann arbor, mi 48104",
6651,"826 tappan ave, ann arbor, mi 48104",
6652,"820 arch st, ann arbor, mi 48104",
6653,"816 tappan ave, ann arbor, mi 48104",
6654,"816 tappan ave, ann arbor, mi 48104",
6655,"816 tappan ave, ann arbor, mi 48104",
6656,"816 tappan ave, ann arbor, mi 48104",
6657,"816 tappan ave, ann arbor, mi 48104",
6658,"816 tappan ave, ann arbor, mi 48104",
6659,"816 tappan ave, ann arbor, mi 48104",
6660,"816 tappan ave, ann arbor, mi 48104",
6661,"816 tappan ave, ann arbor, mi 48104",
6662,"816 tappan ave, ann arbor, mi 48104",
6663,"816 tappan ave, ann arbor, mi 48104",
6664,"715 oakland ave, ann arbor, mi 48104",
6665,"711 oakland ave, ann arbor, mi 48104",
6666,"534 hill st, ann arbor, mi 48104",
6667,"530 hill st, ann arbor, mi 48104",
6668,"530 hill st, ann arbor, mi 48104",
6669,"530 hill st, ann arbor, mi 48104",
6670,"530 hill st, ann arbor, mi 48104",
6671,"530 hill st, ann arbor, mi 48104",
6672,"524 hill st, ann arbor, mi 48104",
6673,"524 hill st, ann arbor, mi 48104",
6674,"524 hill st, ann arbor, mi 48104",
6675,"524 hill st, ann arbor, mi 48104",
6676,"522 hill st., ann arbor, mi 48104",
6677,"520 hill st, ann arbor, mi 48104",
6678,"520 hill st, ann arbor, mi 48104",
6679,"520 hill st, ann arbor, mi 48104",
6680,"417 hill st, ann arbor, mi 48104",
6681,"408 w liberty st, ann arbor, mi 48103",
6682,"408 w liberty st, ann arbor, mi 48103",
6683,"314 packard st, ann arbor, mi 48104",
6684,"314 packard st, ann arbor, mi 48104",
6685,"314 packard st, ann arbor, mi 48104",
6686,"314 packard st, ann arbor, mi 48104",
6687,"1330 n university ct, ann arbor, mi 48104",
6688,"1330 n university ct, ann arbor, mi 48104",
6689,"1330 n university ct, ann arbor, mi 48104",
6690,"423 benjamin st, ann arbor, mi 48104",
6691,"707 s division st apt 1, ann arbor, mi 48104",
6692,"721 catherine st, ann arbor, mi 48104",
6693,"721 catherine st, ann arbor, mi 48104",
6694,"721 catherine st, ann arbor, mi 48104",
6695,"721 catherine st, ann arbor, mi 48104",
6696,"721 catherine st, ann arbor, mi 48104",
6697,"721 catherine st, ann arbor, mi 48104",
6698,"507 church st, ann arbor, mi 48104",
6699,"507 church st, ann arbor, mi 48104",
6700,"507 church st, ann arbor, mi 48104",
6701,"507 church st, ann arbor, mi 48104",
6702,"507 church st, ann arbor, mi 48104",
6703,"507 church st, ann arbor, mi 48104",
6704,"507 church st, ann arbor, mi 48104",
6705,"507 church st, ann arbor, mi 48104",
6706,"507 church st, ann arbor, mi 48104",
6707,"1031 s forest ave, ann arbor, mi 48104",
6708,"1031 s forest ave, ann arbor, mi 48104",
6709,"1031 s forest ave, ann arbor, mi 48104",
6710,"724 arch st, ann arbor, mi 48104",
6711,"724 arch st, ann arbor, mi 48104",
6712,"724 arch st, ann arbor, mi 48104",
6713,"507 lawrence st, ann arbor, mi 48104",
6714,"1028 church st, ann arbor, mi 48104",
6715,"1028 packard st, ann arbor, mi 48104",
6716,"1107 elder blvd, ann arbor, mi 48103",
6717,"1134 s forest ave, ann arbor, mi 48104",
6718,"1135 granger ave, ann arbor, mi 48104",
6719,"1207 cambridge ct, ann arbor, mi 48104",
6720,"1308 broadway st, ann arbor, mi 48105",
6721,"1335 hill st, ann arbor, mi 48104",
6722,"1335 hill st, ann arbor, mi 48104",
6723,"1395 kensington dr, ann arbor, mi 48104",
6724,"1408 henry st, ann arbor, mi 48104",
6725,"1408 henry st, ann arbor, mi 48104",
6726,"1415 packard st, ann arbor, mi 48104",
6727,"2010 ferdon rd, ann arbor, mi 48104",
6728,"2147 yorktown dr, ann arbor, mi 48105",
6729,"2317 miller ave, ann arbor, mi 48103",
6730,"2841 briarcliff st, ann arbor, mi 48105",
6731,"2855 whippoorwill ln, ann arbor, mi 48103",
6732,"3025 charing cross rd, ann arbor, mi 48108",
6733,"849 brookwood pl, ann arbor, mi 48104",
6734,"928 church st, ann arbor, mi 48104",
6735,"928 church st, ann arbor, mi 48104",
6736,"928 church st, ann arbor, mi 48104",
6737,"928 church st, ann arbor, mi 48104",
6738,"1001 s state st, ann arbor, mi 48104",
6739,"1001 s state st, ann arbor, mi 48104",
6740,"504 benjamin st, ann arbor, mi 48104",
6741,"1115 white st, ann arbor, mi 48104",
6742,"114 e davis ave, ann arbor, mi 48104",
6743,"1105 church st, ann arbor, mi 48104",
6744,"1032 vaughn st, ann arbor, mi 48104",
6745,"1000 packard st, ann arbor, mi 48104",
6746,"1215 hill st, ann arbor, mi 48104",
6747,"1215 hill st, ann arbor, mi 48104",
6748,"318 catherine st, ann arbor, mi 48104",
6749,"602 monroe st, ann arbor, mi 48104",
6750,"602 monroe st, ann arbor, mi 48104",
6751,"602 monroe st, ann arbor, mi 48104",
6752,"602 monroe st, ann arbor, mi 48104",
6753,"602 monroe st, ann arbor, mi 48104",
6754,"602 monroe st, ann arbor, mi 48104",
6755,"602 monroe st, ann arbor, mi 48104",
6756,"602 monroe st, ann arbor, mi 48104",
6757,"602 monroe st, ann arbor, mi 48104",
6758,"602 monroe st, ann arbor, mi 48104",
6759,"815 packard st, ann arbor, mi 48104",
6760,"518 hill st, ann arbor, mi 48104",
6761,"807 s main st, ann arbor, mi 48104",
6762,"1015 e ann st, ann arbor, mi 48104",
6763,"1015 e ann st, ann arbor, mi 48104",
6764,"1015 e ann st, ann arbor, mi 48104",
6765,"1015 e ann st, ann arbor, mi 48104",
6766,"1015 e ann st, ann arbor, mi 48104",
6767,"410 observatory st, ann arbor, mi 48104",
6768,"410 observatory st, ann arbor, mi 48104",
6769,"410 observatory st, ann arbor, mi 48104",
6770,"410 observatory st, ann arbor, mi 48104",
6771,"410 observatory st, ann arbor, mi 48104",
6772,"410 observatory st, ann arbor, mi 48104",
6773,"410 observatory st, ann arbor, mi 48104",
6774,"410 observatory st, ann arbor, mi 48104",
6775,"332 e madison st, ann arbor, mi 48104",
6776,"332 e madison st, ann arbor, mi 48104",
6777,"713 catherine st, ann arbor, mi 48104",
6778,"713 catherine st, ann arbor, mi 48104",
6779,"713 catherine st, ann arbor, mi 48104",
6780,"713 catherine st, ann arbor, mi 48104",
6781,"601 e william st, ann arbor, mi 48104",
6782,"601 e william st, ann arbor, mi 48104",
6783,"601 e william st, ann arbor, mi 48104",
6784,"502 benjamin st, ann arbor, mi 48104",
6785,"916 catherine st, ann arbor, mi 48104",
6786,"820 oxford rd, ann arbor, mi 48104",
6787,"1020 e ann st, ann arbor, mi 48104",
6788,"723 packard st, ann arbor, mi 48104",
6789,"818 gott st, ann arbor, mi 48103",
6790,"525 linden st, ann arbor, mi 48104",
6791,"714 w madison st, ann arbor, mi 48103",
6792,"720 catherine st, ann arbor, mi 48104",
6793,"720 w washington st, ann arbor, mi 48103",
6794,"514 monroe st, ann arbor, mi 48104",
6795,"515 s 5th ave, ann arbor, mi 48104",
6796,"517 s 1st st, ann arbor, mi 48103",
6797,"518 monroe st, ann arbor, mi 48104",
6798,"521 linden st, ann arbor, mi 48104",
6799,"308 e madison st, ann arbor, mi 48104",
6800,"1030 cedar bend dr, ann arbor, mi 48105",
6801,"1028 fuller st, ann arbor, mi 48104",
6802,"1028 fuller st, ann arbor, mi 48104",
6803,"1028 fuller st, ann arbor, mi 48104",
6804,"1028 fuller st, ann arbor, mi 48104",
6805,"1028 fuller st, ann arbor, mi 48104",
6806,"1028 fuller st, ann arbor, mi 48104",
6807,"1028 fuller st, ann arbor, mi 48104",
6808,"1028 fuller st, ann arbor, mi 48104",
6809,"1028 fuller st, ann arbor, mi 48104",
6810,"1028 fuller st, ann arbor, mi 48104",
6811,"1028 fuller st, ann arbor, mi 48104",
6812,"1028 fuller st, ann arbor, mi 48104",
6813,"1028 fuller st, ann arbor, mi 48104",
6814,"1028 fuller st, ann arbor, mi 48104",
6815,"1028 fuller st, ann arbor, mi 48104",
6816,"700 arbor st, ann arbor, mi 48104",
6817,"700 arbor st, ann arbor, mi 48104",
6818,"825 packard st, ann arbor, mi 48104",
6819,"821 packard st, ann arbor, mi 48104",
6820,"522 monroe st, ann arbor, mi 48104",
6821,"522 monroe st, ann arbor, mi 48104",
6822,"522 monroe st, ann arbor, mi 48104",
6823,"515 s 5th ave, ann arbor, mi 48104",
6824,"517 s 1st st, ann arbor, mi 48103",
6825,"518 monroe st, ann arbor, mi 48104",
6826,"521 linden st, ann arbor, mi 48104",
6827,"308 e madison st, ann arbor, mi 48104",
6828,"1030 cedar bend dr, ann arbor, mi 48105",
6829,"1028 fuller st, ann arbor, mi 48104",
6830,"1028 fuller st, ann arbor, mi 48104",
6831,"1028 fuller st, ann arbor, mi 48104",
6832,"1028 fuller st, ann arbor, mi 48104",
6833,"1028 fuller st, ann arbor, mi 48104",
6834,"1028 fuller st, ann arbor, mi 48104",
6835,"1028 fuller st, ann arbor, mi 48104",
6836,"1028 fuller st, ann arbor, mi 48104",
6837,"1028 fuller st, ann arbor, mi 48104",
6838,"1028 fuller st, ann arbor, mi 48104",
6839,"1028 fuller st, ann arbor, mi 48104",
6840,"1028 fuller st, ann arbor, mi 48104",
6841,"1028 fuller st, ann arbor, mi 48104",
6842,"1028 fuller st, ann arbor, mi 48104",
6843,"1028 fuller st, ann arbor, mi 48104",
6844,"700 arbor st, ann arbor, mi 48104",
6845,"700 arbor st, ann arbor, mi 48104",
6846,"825 packard st, ann arbor, mi 48104",
6847,"821 packard st, ann arbor, mi 48104",
6848,"522 monroe st, ann arbor, mi 48104",
6849,"522 monroe st, ann arbor, mi 48104",
6850,"522 monroe st, ann arbor, mi 48104",
6851,"514 south forest avenue ann arbor, mi 48104",965.0
6852,"514 south forest avenue ann arbor, mi 48104",965.0
6853,"514 south forest avenue ann arbor, mi 48104",965.0
6854,"514 south forest avenue ann arbor, mi 48104",965.0
6855,"603 e huron st ann arbor, mi 48104",1659.0
6856,"603 e huron st ann arbor, mi 48104",1489.0
6857,"603 e huron st ann arbor, mi 48104",1559.0
6858,"603 e huron st ann arbor, mi 48104",1309.0
6859,"603 e huron st ann arbor, mi 48104",1424.0
6860,"603 e huron st ann arbor, mi 48104",1304.0
6861,"603 e huron st ann arbor, mi 48104",1346.5
6862,"1300 s university ave ann arbor, mi 48104",1699.0
6863,"1300 s university ave ann arbor, mi 48104",1449.0
6864,"1300 s university ave ann arbor, mi 48104",1209.0
6865,"1300 s university ave ann arbor, mi 48104",1249.0
6866,"1300 s university ave ann arbor, mi 48104",1344.0
6867,"1300 s university ave ann arbor, mi 48104",1374.0
6868,"1300 s university ave ann arbor, mi 48104",1314.0
6869,"1300 s university ave ann arbor, mi 48104",1434.0
6870,"1300 s university ave ann arbor, mi 48104",1299.0
6871,"1300 s university ave ann arbor, mi 48104",1349.0
6872,"1300 s university ave ann arbor, mi 48104",1599.0
6873,"1300 s university ave ann arbor, mi 48104",1349.0
6874,"401 thompson street ann arbor, mi 48104",2200.0
6875,"401 thompson street ann arbor, mi 48104",1570.0
6876,"401 thompson street ann arbor, mi 48104",1175.0
6877,"1701-1753 broadview lane ann arbor, mi 48105",1300.0
6878,"1701-1753 broadview lane ann arbor, mi 48105",1625.0
6879,"1701-1753 broadview lane ann arbor, mi 48105",1712.5
6880,"545 landings boulevard ann arbor, mi 48103",1305.0
6881,"545 landings boulevard ann arbor, mi 48103",1567.5
6882,"545 landings boulevard ann arbor, mi 48103",1642.5
6883,"420 kellogg street ann arbor, mi 48105",1232.5
6884,"420 kellogg street ann arbor, mi 48105",1470.0
6885,"420 kellogg street ann arbor, mi 48105",1482.5
6886,"220 n. first ann arbor, mi 48104",1375.0
6887,"220 n. first ann arbor, mi 48104",1545.0
6888,"801 miller ann arbor, mi 48103",1500.0
6889,"801 miller ann arbor, mi 48103",1500.0
6890,"801 miller ann arbor, mi 48103",1500.0
6891,"801 miller ann arbor, mi 48103",1500.0
6892,"801 miller ann arbor, mi 48103",1500.0
6893,"801 miller ann arbor, mi 48103",1500.0
6894,"801 miller ann arbor, mi 48103",1500.0
6895,"801 miller ann arbor, mi 48103",1500.0
6896,"801 miller ann arbor, mi 48103",1500.0
6897,"801 miller ann arbor, mi 48103",1500.0
6898,"801 miller ann arbor, mi 48103",1500.0
6899,"801 miller ann arbor, mi 48103",1500.0
6900,"801 miller ann arbor, mi 48103",1500.0
6901,"801 miller ann arbor, mi 48103",1500.0
6902,"801 miller ann arbor, mi 48103",1500.0
6903,"801 miller ann arbor, mi 48103",1500.0
6904,"712 w. huron ann arbor, mi 48103",1487.5
6905,"712 w. huron ann arbor, mi 48103",1662.5
6906,"350 thompson ann arbor, mi 48104",1447.5
6907,"350 thompson ann arbor, mi 48104",2942.5
6908,"820 mckinley ann arbor, mi 48104",1450.0
6909,"820 mckinley ann arbor, mi 48104",2150.0
6910,"3400 nixon road ann arbor, mi 48105",1488.5
6911,"3400 nixon road ann arbor, mi 48105",1506.0
6912,"3400 nixon road ann arbor, mi 48105",1631.0
6913,"3400 nixon road ann arbor, mi 48105",1945.5
6914,"3400 nixon road ann arbor, mi 48105",2045.5
6915,"3400 nixon road ann arbor, mi 48105",2925.0
6916,"810 west huron street ann arbor, mi 48103",1575.0
6917,"824 mckinley ann arbor, mi 48104",1625.0
6918,"545 n. state street ann arbor, mi 48104",1650.0
6919,"545 n. state street ann arbor, mi 48104",1650.0
6920,"545 n. state street ann arbor, mi 48104",1650.0
6921,"545 n. state street ann arbor, mi 48104",1650.0
6922,"545 n. state street ann arbor, mi 48104",1650.0
6923,"545 n. state street ann arbor, mi 48104",1650.0
6924,"545 n. state street ann arbor, mi 48104",1650.0
6925,"545 n. state street ann arbor, mi 48104",1650.0
6926,"545 n. state street ann arbor, mi 48104",1650.0
6927,"545 n. state street ann arbor, mi 48104",1650.0
6928,"545 n. state street ann arbor, mi 48104",1650.0
6929,"545 n. state street ann arbor, mi 48104",1650.0
6930,"545 n. state street ann arbor, mi 48104",1650.0
6931,"545 n. state street ann arbor, mi 48104",1650.0
6932,"545 n. state street ann arbor, mi 48104",1650.0
6933,"545 n. state street ann arbor, mi 48104",1650.0
6934,"536 s. forest ave ann arbor, mi 48104",1599.0
6935,"536 s. forest ave ann arbor, mi 48104",1629.0
6936,"536 s. forest ave ann arbor, mi 48104",1699.0
6937,"536 s. forest ave ann arbor, mi 48104",1799.0
6938,"536 s. forest ave ann arbor, mi 48104",1849.0
6939,"536 s. forest ave ann arbor, mi 48104",1099.0
6940,"536 s. forest ave ann arbor, mi 48104",1114.0
6941,"536 s. forest ave ann arbor, mi 48104",2229.0
6942,"536 s. forest ave ann arbor, mi 48104",919.0
6943,"536 s. forest ave ann arbor, mi 48104",1129.0
6944,"1780 broadway ann arbor, mi 48105",1615.0
6945,"1780 broadway ann arbor, mi 48105",1025.0
6946,"1780 broadway ann arbor, mi 48105",910.0
6947,"1780 broadway ann arbor, mi 48105",890.0
6948,"619 e. university ann arbor, mi 48101",1330.0
6949,"619 e. university ann arbor, mi 48101",1157.5
6950,"619 e. university ann arbor, mi 48101",1515.0
6951,"619 e. university ann arbor, mi 48101",1570.0
6952,"286 rolling meadows drive ann arbor, mi 48103",1885.0
6953,"276 rolling meadows dr. ann arbor, mi 48103",2065.0
6954,"425 e. washington street ann arbor, mi 48104",2099.0
6955,"425 e. washington street ann arbor, mi 48104",2139.0
6956,"425 e. washington street ann arbor, mi 48104",1389.0
6957,"425 e. washington street ann arbor, mi 48104",1249.0
6958,"425 e. washington street ann arbor, mi 48104",1269.0
6959,"411 e. washington st. ann arbor, mi 48104",2099.0
6960,"411 e. washington st. ann arbor, mi 48104",1419.0
6961,"411 e. washington st. ann arbor, mi 48104",999.0
6962,"296 rolling meadows drive ann arbor, mi 48103",2135.0
6963,"413 e huron st ann arbor, mi 48104",2149.0
6964,"413 e huron st ann arbor, mi 48104",2289.0
6965,"413 e huron st ann arbor, mi 48104",1475.0
6966,"413 e huron st ann arbor, mi 48104",1349.0
6967,"413 e huron st ann arbor, mi 48104",1275.0
6968,"624 church street ann arbor, mi 48104",2184.5
6969,"624 church street ann arbor, mi 48104",1545.0
6970,"624 church street ann arbor, mi 48104",1417.5
6971,"624 church street ann arbor, mi 48104",1450.0
6972,"624 church street ann arbor, mi 48104",1199.0
6973,"727 south forest avenue ann arbor, mi 48104",4199.0
6974,"727 south forest avenue ann arbor, mi 48104",4199.0
6975,"727 south forest avenue ann arbor, mi 48104",4199.0
6976,"727 south forest avenue ann arbor, mi 48104",4199.0
6977,"727 south forest avenue ann arbor, mi 48104",4199.0
6978,"727 south forest avenue ann arbor, mi 48104",4199.0
6979,"1616 washtenaw avenue ann arbor, mi 48104",5000.0
6980,"1616 washtenaw avenue ann arbor, mi 48104",5000.0
6981,"1616 washtenaw avenue ann arbor, mi 48104",5000.0
6982,"1616 washtenaw avenue ann arbor, mi 48104",5000.0
6983,"1616 washtenaw avenue ann arbor, mi 48104",5000.0
6984,"1616 washtenaw avenue ann arbor, mi 48104",5000.0
6985,"1348 wilmot court ann arbor, mi 48104",850.0
6986,"1348 wilmot court ann arbor, mi 48104",850.0
6987,"1348 wilmot court ann arbor, mi 48104",850.0
6988,"1348 wilmot court ann arbor, mi 48104",850.0
6989,"425 s 5th ave suite 2a ann arbor, mi 48104",1017.5
6990,"425 s 5th ave suite 2a ann arbor, mi 48104",940.0
6991,"425 s 5th ave suite 2a ann arbor, mi 48104",1015.0
6992,"114 n ingalls ann arbor, mi 48104",440.0
6993,"114 n ingalls ann arbor, mi 48104",440.0
6994,"1652 n. maple rd ann arbor, mi 48103",500.0
6995,"1652 n. maple rd ann arbor, mi 48103",500.0
6996,"1652 n. maple rd ann arbor, mi 48103",500.0
6997,"1652 n. maple rd ann arbor, mi 48103",500.0
6998,"535 skydale drive ann arbor, mi 48105",515.0
6999,"535 skydale drive ann arbor, mi 48105",515.0
7000,"535 skydale drive ann arbor, mi 48105",515.0
7001,"535 skydale drive ann arbor, mi 48105",515.0
7002,"620 south state street ann arbor, mi 48104",750.0
7003,"620 south state street ann arbor, mi 48104",750.0
7004,"620 south state street ann arbor, mi 48104",750.0
7005,"620 south state street ann arbor, mi 48104",750.0
7006,"620 south state street ann arbor, mi 48104",750.0
7007,"620 south state street ann arbor, mi 48104",750.0
7008,"620 south state street ann arbor, mi 48104",750.0
7009,"620 south state street ann arbor, mi 48104",750.0
7010,"620 south state street ann arbor, mi 48104",750.0
7011,"620 south state street ann arbor, mi 48104",750.0
7012,"620 south state street ann arbor, mi 48104",750.0
7013,"620 south state street ann arbor, mi 48104",750.0
7014,"3660 windemere dr. ann arbor, mi 48105",600.0
7015,"3660 windemere dr. ann arbor, mi 48105",600.0
7016,"3660 windemere dr. ann arbor, mi 48105",600.0
7017,"3660 windemere dr. ann arbor, mi 48105",600.0
7018,"818 brown st ann arbor, mi 48104",666.0
7019,"818 brown st ann arbor, mi 48104",666.0
7020,"818 brown st ann arbor, mi 48104",666.0
7021,"818 brown st ann arbor, mi 48104",666.0
7022,"402 benjamin ann arbor, mi 48104",725.0
7023,"402 benjamin ann arbor, mi 48104",725.0
7024,"402 benjamin ann arbor, mi 48104",725.0
7025,"402 benjamin ann arbor, mi 48104",725.0
7026,"402 benjamin ann arbor, mi 48104",725.0
7027,"402 benjamin ann arbor, mi 48104",725.0
7028,"402 benjamin ann arbor, mi 48104",725.0
7029,"402 benjamin ann arbor, mi 48104",725.0
7030,"402 benjamin ann arbor, mi 48104",725.0
7031,"402 benjamin ann arbor, mi 48104",725.0
7032,"402 benjamin ann arbor, mi 48104",725.0
7033,"402 benjamin ann arbor, mi 48104",725.0
7034,"715 hill ann arbor, mi 48104",675.0
7035,"715 hill ann arbor, mi 48104",675.0
7036,"715 hill ann arbor, mi 48104",675.0
7037,"715 hill ann arbor, mi 48104",675.0
7038,"610 revena place ann arbor, mi 48103",675.0
7039,"610 revena place ann arbor, mi 48103",675.0
7040,"610 revena place ann arbor, mi 48103",675.0
7041,"610 revena place ann arbor, mi 48103",675.0
7042,"957 sheridan ypsilanti, mi 48197",675.0
7043,"957 sheridan ypsilanti, mi 48197",675.0
7044,"957 sheridan ypsilanti, mi 48197",675.0
7045,"957 sheridan ypsilanti, mi 48197",675.0
7046,"604 south state street ann arbor, mi 48104",762.5
7047,"604 south state street ann arbor, mi 48104",762.5
7048,"604 south state street ann arbor, mi 48104",762.5
7049,"604 south state street ann arbor, mi 48104",762.5
7050,"604 south state street ann arbor, mi 48104",762.5
7051,"604 south state street ann arbor, mi 48104",762.5
7052,"604 south state street ann arbor, mi 48104",762.5
7053,"604 south state street ann arbor, mi 48104",762.5
7054,"604 south state street ann arbor, mi 48104",762.5
7055,"604 south state street ann arbor, mi 48104",762.5
7056,"604 south state street ann arbor, mi 48104",762.5
7057,"604 south state street ann arbor, mi 48104",762.5
7058,"205 s state st ann arbor, mi 48104",1195.0
7059,"205 s state st ann arbor, mi 48104",2245.0
7060,"205 s state st ann arbor, mi 48104",1095.0
7061,"205 s state st ann arbor, mi 48104",2995.0
7062,"205 s state st ann arbor, mi 48104",845.0
7063,"205 s state st ann arbor, mi 48104",795.0
7064,"615 south main street ann arbor, mi 48104",800.0
7065,"615 south main street ann arbor, mi 48104",800.0
7066,"615 south main street ann arbor, mi 48104",800.0
7067,"615 south main street ann arbor, mi 48104",800.0
7068,"1223 hill street apt 5 ann arbor, mi 48104",800.0
7069,"1223 hill street apt 5 ann arbor, mi 48104",800.0
7070,"1223 hill street apt 5 ann arbor, mi 48104",800.0
7071,"1223 hill street apt 5 ann arbor, mi 48104",800.0
7072,"226 packard street ann arbor, mi 48104",897.5
7073,"741 packard street ann arbor, mi 48104",850.0
7074,"741 packard street ann arbor, mi 48104",5100.0
7075,"741 packard street ann arbor, mi 48104",5100.0
7076,"538 south 5th avenue ann arbor, mi 48104",900.0
7077,"538 south 5th avenue ann arbor, mi 48104",900.0
7078,"538 south 5th avenue ann arbor, mi 48104",900.0
7079,"538 south 5th avenue ann arbor, mi 48104",900.0
7080,"538 south 5th avenue ann arbor, mi 48104",900.0
7081,"538 south 5th avenue ann arbor, mi 48104",900.0
7082,"538 south 5th avenue ann arbor, mi 48104",900.0
7083,"538 south 5th avenue ann arbor, mi 48104",900.0
7084,"4854 washtenaw avenue ann arbor, mi 48108",945.0
7085,"4854 washtenaw avenue ann arbor, mi 48108",1012.5
7086,"4854 washtenaw avenue ann arbor, mi 48108",1415.0
7087,"4854 washtenaw avenue ann arbor, mi 48108",1627.5
7088,"320 south division street #10 ann arbor, mi 48104",977.5
7089,"503 church street ann arbor, mi 48109",1065.0
7090,"503 church street ann arbor, mi 48109",1967.5
7091,"1819 willowtree lane ann arbor, mi 48105",979.0
7092,"1819 willowtree lane ann arbor, mi 48105",999.0
7093,"1819 willowtree lane ann arbor, mi 48105",1318.0
7098,"904 south state street ann arbor, mi 48104",995.0
7099,"904 south state street ann arbor, mi 48104",995.0
7100,"904 south state street ann arbor, mi 48104",995.0
7101,"904 south state street ann arbor, mi 48104",995.0
7102,"1107 south university avenue ann arbor, mi 48104",999.0
7103,"1107 south university avenue ann arbor, mi 48104",999.0
7104,"1107 south university avenue ann arbor, mi 48104",999.0
7105,"1107 south university avenue ann arbor, mi 48104",999.0
7106,"328 east jefferson street ann arbor, mi 48104",1000.0
7107,"328 east jefferson street ann arbor, mi 48104",1000.0
7108,"328 east jefferson street ann arbor, mi 48104",1000.0
7109,"328 east jefferson street ann arbor, mi 48104",1000.0
7110,"328 east jefferson street ann arbor, mi 48104",1000.0
7111,"328 east jefferson street ann arbor, mi 48104",1000.0
7112,"324 e jefferson st ann arbor, mi 48104",1025.0
7113,"324 e jefferson st ann arbor, mi 48104",1295.0
7114,"324 e jefferson st ann arbor, mi 48104",1695.0
7115,"501 east ann street ann arbor, mi 48104",1122.5
7116,"825 tappan ave ann arbor, mi 48104",1045.0
7117,"825 tappan ave ann arbor, mi 48104",1045.0
7118,"825 tappan ave ann arbor, mi 48104",1345.0
7119,"825 tappan ave ann arbor, mi 48104",1495.0
7120,"825 tappan ave ann arbor, mi 48104",1595.0
7121,"825 tappan ave ann arbor, mi 48104",1595.0
7122,"825 tappan ave ann arbor, mi 48104",1595.0
7123,"825 tappan ave ann arbor, mi 48104",1595.0
7124,"554 s 5th ave ann arbor, mi 48104",1045.0
7125,"554 s 5th ave ann arbor, mi 48104",1499.0
7126,"805 spring st ann arbor, mi 48103",1045.0
7127,"805 spring st ann arbor, mi 48103",1195.0
7128,"805 spring st ann arbor, mi 48103",1245.0
7129,"216 north state street ann arbor, mi 48104",1200.0
7130,"125 west hoover avenue ann arbor, mi 48103",1085.0
